"","營業地址","統一編號","總機構統一編號","營業人名稱","資本額","使用統一發票","行業代號","名稱","行業代號2","名稱2","行業代號3","名稱3","行業代號4","名稱4","日期","縣市","年份"
"804","彰化縣和美鎮鹿和路６段２９３－２號",72484709,NA,"葉朝翔",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-18,"彰化縣","2017"
"805","彰化縣和美鎮犁盛里彰新路三段１８７號１樓",72484763,NA,"林昆毅",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-01,"彰化縣","2017"
"806","彰化縣和美鎮和西里彰美路６段１５１號１樓",72386242,NA,"富創娃娃屋",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-06,"彰化縣","2017"
"807","彰化縣和美鎮和北里彰美路六段９７號",72384011,NA,"爪霸企業社",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-25,"彰化縣","2017"
"808","彰化縣和美鎮竹營里德美路３５７號",72457864,NA,"陳信良",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-08,"彰化縣","2017"
"809","彰化縣和美鎮竹營里美寮路２段４６２號右側",72475504,NA,"張喬富",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-07,"彰化縣","2017"
"810","彰化縣和美鎮四張里和厝路一段臨１１０號",72573272,NA,"歡樂送店",88000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-25,"彰化縣","2017"
"811","彰化縣秀水鄉福安村０２３鄰彰水路２段６９３號",72488563,NA,"林宥勝",5800,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-27,"彰化縣","2017"
"812","彰化縣秀水鄉埔崙村彰水路２段２６９號",72458569,NA,"謝宗霖",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-15,"彰化縣","2017"
"813","彰化縣秀水鄉安溪村花秀路１２５號",72475173,NA,"陳畯朋",70000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-06,"彰化縣","2017"
"814","彰化縣伸港鄉新港村新港路９９號",47601829,NA,"愛夾樂商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-02-16,"彰化縣","2017"
"815","彰化縣伸港鄉中山路１７號",72458596,NA,"鍾登棋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-14,"彰化縣","2017"
"816","彰化縣伸港鄉大同村中興路２段３０６號１樓",72573293,NA,"蔡青甫",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-26,"彰化縣","2017"
"817","彰化縣田中鎮碧峰里碧峯里中南路二段５６８號",72475547,NA,"邱智勇",80000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-28,"彰化縣","2017"
"818","彰化縣田中鎮東路里南北街１９８號",72477524,NA,"詹喜幀",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-30,"彰化縣","2017"
"819","彰化縣田中鎮北路里員集路二段５７９號",72460869,NA,"許福全",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-01,"彰化縣","2017"
"820","彰化縣田中鎮中路里中州路１段３２號１樓",72475531,NA,"許家盛",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-10,"彰化縣","2017"
"821","彰化縣田中鎮中路里０１５鄰中州路一段１０９號１樓",47553946,NA,"淘寶娛樂商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-20,"彰化縣","2017"
"822","彰化縣永靖鄉瑚璉村東門路１２號１樓",72391603,NA,"奪寶天地商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-19,"彰化縣","2017"
"823","彰化縣永靖鄉五汴村中山路３段４５１、４５３號１樓",72391998,NA,"夾天下選物販賣店",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-26,"彰化縣","2017"
"824","彰化縣北斗鎮新政里００５鄰三民街９０號",72452045,NA,"張正虎",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-01,"彰化縣","2017"
"825","彰化縣北斗鎮居仁里０１１鄰中華路８７號",72424225,NA,"林育青",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-01,"彰化縣","2017"
"826","彰化縣北斗鎮居仁里００８鄰復興路８號",72572610,NA,"陳泰至",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-06,"彰化縣","2017"
"827","彰化縣北斗鎮西德里斗苑路一段４５１號",72450406,NA,"許福全",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-05,"彰化縣","2017"
"828","彰化縣北斗鎮西德里００１鄰中華路２９７號",72563507,NA,"吳春梅",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"彰化縣","2017"
"829","彰化縣北斗鎮文昌里０１６鄰復興路２８１號",72378003,NA,"莊雅鑾",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-02-17,"彰化縣","2017"
"830","彰化縣北斗鎮大新里００６鄰中州路二段４８４號",72450383,NA,"謝國彬",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-03,"彰化縣","2017"
"831","彰化縣大村鄉福興村山腳路１００號",72476095,NA,"張琇甄",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-07,"彰化縣","2017"
"832","彰化縣大村鄉村上村中正西路３４巷２號",72478592,NA,"黃傑甫",260000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-18,"彰化縣","2017"
"833","彰化縣大村鄉大村村大仁路地號７４號",72451566,NA,"莊國慶",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-10,"彰化縣","2017"
"834","彰化縣二林鎮豐田里０１０鄰斗苑路四段６６２號",72477828,NA,"錢來也娃娃屋",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-10,"彰化縣","2017"
"835","彰化縣二林鎮東和里斗苑路５段１９７號",72474955,NA,"洪振評",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-05,"彰化縣","2017"
"836","彰化縣二林鎮西平里０１９鄰儒林路二段３７１號",72477806,NA,"林秉承",800000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-15,"彰化縣","2017"
"837","嘉義縣溪口鄉溪東村民生街９７號",47925469,NA,"劉崑育",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-01,"嘉義縣","2017"
"838","嘉義縣鹿草鄉西井村０１９鄰鹿草路２７７號（永新超市前騎樓）",81289592,NA,"陳光榮",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"嘉義縣","2017"
"839","嘉義縣朴子市中正里０２２鄰開元路１１７號",47943071,NA,"劉崑育",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-05,"嘉義縣","2017"
"840","嘉義縣民雄鄉福樂村埤角５４６號",47928992,NA,"劉崑育",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-01,"嘉義縣","2017"
"841","嘉義縣民雄鄉福樂村０２７鄰埤角４４２號",47921787,NA,"趙亮鈞",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-06,"嘉義縣","2017"
"842","嘉義縣民雄鄉西安村００６鄰西安路３４―３號",47854056,NA,"德招商行",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-08,"嘉義縣","2017"
"843","嘉義縣民雄鄉中樂村００１鄰民生路４３―１號",47894873,NA,"立展娛樂",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-06,"嘉義縣","2017"
"844","嘉義縣民雄鄉三興村神農路１８６巷２－７號",47918517,NA,"吳嘉益",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-09,"嘉義縣","2017"
"845","嘉義縣布袋鎮興中里上海路２２３號附１",47943380,NA,"劉崑育",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-03,"嘉義縣","2017"
"846","嘉義縣水上鄉水頭村正義路４８號",81293441,NA,"立展娛樂",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-21,"嘉義縣","2017"
"847","嘉義縣太保市前潭里後潭１７２號",81293435,NA,"施惠喬",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-21,"嘉義縣","2017"
"848","嘉義縣太保市安仁里祥和三路東段２０８號１樓",47857151,NA,"黑皮娃娃屋",3000,"N",932414,"夾娃娃機店",932413,"投幣式兒童騎乘機械玩具店",NA,NA,NA,NA,2017-10-03,"嘉義縣","2017"
"849","嘉義縣六腳鄉工廠村１號",47928022,NA,"沈伊尹",10000,"N",932999,"未分類其他娛樂及休閒服務",932414,"夾娃娃機店",NA,NA,NA,NA,2017-07-20,"嘉義縣","2017"
"850","嘉義縣中埔鄉和睦村中山路五段４６７號門前",81293287,NA,"林明煌",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"嘉義縣","2017"
"851","嘉義縣中埔鄉和美村中山路５段９２６號",81286878,NA,"吳繐如",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-09,"嘉義縣","2017"
"852","嘉義縣大林鎮西林里祥和路２８３號騎樓",47939554,NA,"簡嘉琦",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-01,"嘉義縣","2017"
"853","嘉義縣大林鎮吉林里平和街２３－１號",47932200,NA,"黃秀如",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-18,"嘉義縣","2017"
"854","嘉義市東區興南里興業東路２４５號１樓",81285287,NA,"李佳川",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-30,"嘉義市","2017"
"855","嘉義市東區過溝里吳鳳北路４９號１樓",47867664,NA,"泰偉夾娃娃店",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-07,"嘉義市","2017"
"856","嘉義市東區頂庄里台林街１１８號１樓",81292267,NA,"許福全",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-15,"嘉義市","2017"
"857","嘉義市東區東川里大雅路２段６１８號",81291555,NA,"高唯貿",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-07,"嘉義市","2017"
"858","嘉義市東區安寮里吳鳳南路４２７號１樓",47870112,NA,"博文商行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-04,"嘉義市","2017"
"859","嘉義市東區安業里吳鳳南路２３４號１樓",47869190,NA,"娃娃晚點名商行",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-19,"嘉義市","2017"
"860","嘉義市東區仁義里嘉北街１０７號１樓",47941637,NA,"小狐狸商行",7500,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-22,"嘉義市","2017"
"861","嘉義市東區仁義里忠孝路４５８號",47944711,NA,"孫永隆",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-19,"嘉義市","2017"
"862","嘉義市東區仁義里台林街１３１號１樓",47870582,NA,"拾在好夾娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-25,"嘉義市","2017"
"863","嘉義市西區福安里八德路６７號１樓",47929676,NA,"許福全",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-03,"嘉義市","2017"
"864","嘉義市西區番社里新榮路３４３號１樓",47942690,NA,"愛夾克商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-20,"嘉義市","2017"
"865","嘉義市西區國華里國華街３２２號１樓",47870154,NA,"魔夾娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"嘉義市","2017"
"866","嘉義市西區國華里國華街３２２之６號１樓",81288475,NA,"遠翔企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-13,"嘉義市","2017"
"867","嘉義市西區國華里林森西路２３４號１樓",47870675,NA,"鯨魚商行",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"嘉義市","2017"
"868","嘉義市西區書院里仁愛路５４２‧５４４‧５４６號１樓",47868609,NA,"亞瑟娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-21,"嘉義市","2017"
"869","嘉義市西區書院里中山路６１７號１樓（嘉年華戲院售票口旁）",81292956,NA,"劉崑育",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-19,"嘉義市","2017"
"870","嘉義市西區美源里民生南路２９７號１樓",47869966,NA,"春麗商行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"嘉義市","2017"
"871","嘉義市西區保生里北興街３６８號１樓",47863251,NA,"欣綺商行",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-01-16,"嘉義市","2017"
"872","嘉義市西區光路里世賢路四段８０號１樓",47870730,NA,"夾好緊企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-28,"嘉義市","2017"
"873","嘉義市西區北湖里北社尾路１６５號附１旁",81292962,NA,"劉崑育",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-15,"嘉義市","2017"
"874","嘉義市西區文化里中正路４０９號１樓",47870529,NA,"龍爪手選物販售",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-20,"嘉義市","2017"
"875","新竹縣寶山鄉雙新村雙園路２段４０５號騎樓",72853055,NA,"娜娜娃娃屋",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-26,"新竹縣","2017"
"876","新竹縣寶山鄉雙新村明湖路６９號",72705132,NA,"寶箱商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-21,"新竹縣","2017"
"877","新竹縣關西鎮北斗里正義路１９３號一樓",50692020,NA,"萬潤商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-03,"新竹縣","2017"
"878","新竹縣新豐鄉泰安街７１號",72852561,NA,"呂曉虹",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"新竹縣","2017"
"879","新竹縣新豐鄉松柏村康樂路１段４２８號",72643050,NA,"顏宏珅",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-11,"新竹縣","2017"
"880","新竹縣新豐鄉松林村新興路５５號",72702705,NA,"澄實新興商行",230000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-12,"新竹縣","2017"
"881","新竹縣新豐鄉松林村泰安街３２號",72819450,NA,"彭成煒",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-07,"新竹縣","2017"
"882","新竹縣新豐鄉松林村松林街３號１樓",72789879,NA,"晨翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-15,"新竹縣","2017"
"883","新竹縣新豐鄉松林村０１３鄰康樂路一段１４２號",72805821,NA,"陳思維",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-23,"新竹縣","2017"
"884","新竹縣新豐鄉山崎村學府街１３０號１樓",72789940,NA,"娃娃夾寶寶選物販賣機",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-18,"新竹縣","2017"
"885","新竹縣新豐鄉山崎村建興路一段１５０號１樓",72789060,NA,"蟹老闆企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-21,"新竹縣","2017"
"886","新竹縣新埔鎮新民里中正路５３３號１樓",72702698,NA,"星運企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-12,"新竹縣","2017"
"887","新竹縣新埔鎮文山路犂頭山段８６３號",72752351,NA,"林玉麟",700000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-30,"新竹縣","2017"
"888","新竹縣新埔鎮文山里文山路亞東段７４２號",72816046,NA,"遠東選物販賣",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-27,"新竹縣","2017"
"889","新竹縣新埔鎮文山里文山路亞東段６０５、６０７號",72634714,NA,"楊鼎清",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-30,"新竹縣","2017"
"890","新竹縣新埔鎮文山里文山路５８９號騎樓",72819634,NA,"徐智強",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-07,"新竹縣","2017"
"891","新竹縣新埔鎮中正路７１０號",72752346,NA,"黃朝義",40000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-30,"新竹縣","2017"
"892","新竹縣湖口鄉鳳凰村文化路９３號１樓",72789202,NA,"九三商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-27,"新竹縣","2017"
"893","新竹縣湖口鄉鳳凰村文化路５０－１號",72766411,NA,"官柏辰",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-20,"新竹縣","2017"
"894","新竹縣湖口鄉鳳凰村文化路４５－１號（騎樓）",72796055,NA,"羅仕龍",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-24,"新竹縣","2017"
"895","新竹縣湖口鄉鳳凰村仁樂路４２號",72802649,NA,"張虎君",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-14,"新竹縣","2017"
"896","新竹縣湖口鄉鳳凰村仁和路１４８號１樓",72788999,NA,"一四八商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-20,"新竹縣","2017"
"897","新竹縣湖口鄉鳳山村榮光一路１７８巷１１號１樓",72772933,NA,"顏宏珅",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-16,"新竹縣","2017"
"898","新竹縣湖口鄉達生路５１６號",72743522,NA,"鄭妡萭",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-31,"新竹縣","2017"
"899","新竹縣湖口鄉勝利村安宅十街１１５號一樓",50691134,NA,"韋棠企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-10,"新竹縣","2017"
"900","新竹縣湖口鄉東興村中山路三段５５３號１樓",72788870,NA,"奇豐企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-16,"新竹縣","2017"
"901","新竹縣湖口鄉孝勢村忠孝路１２之９號１樓",72706478,NA,"吉娃娃選物販賣店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-01,"新竹縣","2017"
"902","新竹縣湖口鄉孝勢村中正路一段８號",72789483,NA,"娃娃莊園企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"新竹縣","2017"
"903","新竹縣湖口鄉孝勢村００７鄰民權街５－２號１樓",72706723,NA,"千凡企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-07,"新竹縣","2017"
"904","新竹縣湖口鄉安宅八街１０５號１樓",72780574,NA,"選物專賣店",800000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-14,"新竹縣","2017"
"905","新竹縣湖口鄉光復東路３７７號",72702661,NA,"禾運企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-10,"新竹縣","2017"
"906","新竹縣湖口鄉民生街１９號１樓",72706934,NA,"意人商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-13,"新竹縣","2017"
"907","新竹縣湖口鄉文化路６９號",50690091,NA,"一把抓娃娃城",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-15,"新竹縣","2017"
"908","新竹縣湖口鄉仁樂路１７１號１樓",72643045,NA,"温勝良",250000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-11,"新竹縣","2017"
"909","新竹縣湖口鄉仁勢村中正路一段５９號",72704561,NA,"尋寶箱商行",235000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-01,"新竹縣","2017"
"910","新竹縣湖口鄉仁和路１４５號１Ｆ",72774593,NA,"温勝良",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-22,"新竹縣","2017"
"911","新竹縣湖口鄉中興村光復東路１９９號一樓",72704078,NA,"一九九商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-16,"新竹縣","2017"
"912","新竹縣竹東鎮鷄林里１２鄰北興路一段５９２號",72744965,NA,"邱彥������",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-07,"新竹縣","2017"
"913","新竹縣竹東鎮榮華里北興路３段４５８－１號（騎樓）",72635827,NA,"傅邦能",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-07,"新竹縣","2017"
"914","新竹縣竹東鎮榮華里０３１鄰長春路３段１８４號１樓",72789322,NA,"九八特區娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"新竹縣","2017"
"915","新竹縣竹東鎮商華里００９鄰長春路２段２１號１樓",72706532,NA,"快樂娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-02,"新竹縣","2017"
"916","新竹縣竹東鎮南華里０１３鄰信義路９７號１樓",72789293,NA,"喬安娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"新竹縣","2017"
"917","新竹縣竹東鎮東寧里０１５鄰東峰路５０號１樓",72702114,NA,"點子鋪企業社",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-26,"新竹縣","2017"
"918","新竹縣竹東鎮北興路３段４９５號１樓",72706977,NA,"君凱娃娃專賣店",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-14,"新竹縣","2017"
